,seed,n_doc,k,mean_max_envies,better_off,worse_off,max_dual_1,max_dual_2
7,0,60,3,0.010903790307466434,61.66666666666667,18.333333333333332,5.367182745120961e-16,35.97727391563571
8,0,60,5,0.013580422533767737,61.66666666666667,18.333333333333332,7.871672612379688e-16,28.887653962484816
9,0,60,10,0.017423623163530997,61.66666666666667,18.333333333333332,5.479773591892764e-16,22.51948743215772
10,0,60,15,0.019734636379485818,61.66666666666667,18.333333333333332,2.3265445293536196e-16,19.87802406617267
11,0,60,20,0.021390222368296928,61.66666666666667,18.333333333333332,0.23644331439287555,18.341202435010466
12,0,70,1,0.005637993682308,64.28571428571429,21.428571428571427,9.308537609449307e-15,73.35977843928464
13,0,70,3,0.010336482089915599,64.28571428571429,21.428571428571427,5.265318375170208e-16,40.013988168686744
14,0,70,5,0.012869768299308533,64.28571428571429,21.428571428571427,7.686108325203651e-16,32.128529063633245
15,0,70,10,0.016514491434467468,64.28571428571429,21.428571428571427,5.367671071827865e-16,25.046208665326382
16,0,70,15,0.018708150307510055,64.28571428571429,21.428571428571427,2.3228643747037667e-16,22.10810444264042
17,0,70,20,0.020284118798249002,64.28571428571429,21.428571428571427,7.671722497438902e-07,20.390430817058895
18,0,80,1,0.005320818233445898,63.74999999999999,26.25,9.65144677676846e-15,77.94102938132887
19,0,80,3,0.009754843388264312,63.74999999999999,26.25,1.739140062308393e-15,42.51325457362984
20,0,80,5,0.012148930031499782,63.74999999999999,26.25,7.485412774782685e-16,34.13492552067001
21,0,80,10,0.015582228647241556,63.74999999999999,26.25,1.2915338458812996e-15,26.610678511923958
22,0,80,15,0.01765568101959033,63.74999999999999,26.25,4.271154220495132e-16,23.48876315187243
23,0,80,20,0.019138283230033047,63.74999999999999,26.25,2.0681562475994336e-16,21.663789751832827
24,0,90,1,0.00502835959296456,61.111111111111114,31.11111111111111,1.0053573296474715e-14,80.60795535836606
25,0,90,3,0.00921794718658835,61.111111111111114,31.11111111111111,9.91671388688048e-16,43.96640673395924
26,0,90,5,0.011482155575077209,61.111111111111114,31.11111111111111,3.7313950052476046e-16,35.3016906374598
27,0,90,10,0.014728514305469382,61.111111111111114,31.11111111111111,1.0284621547512295e-15,27.525228868677264
28,0,90,15,0.016683214007752988,61.111111111111114,31.11111111111111,4.167827778784426e-16,24.291663625662604
29,0,90,20,0.018090119950810668,61.111111111111114,31.11111111111111,3.641947293704339e-16,22.404844061236027
30,1,50,1,0.007045683907932721,57.99999999999999,14.000000000000002,9.048537113119752e-15,58.01977109825999
31,1,50,3,0.012797091223190974,57.99999999999999,14.000000000000002,1.0208017018116232e-15,31.64758015161823
32,1,50,5,0.01632007058733736,57.99999999999999,14.000000000000002,7.877248859312765e-16,25.41046180987556
33,1,50,10,0.02042048929013517,57.99999999999999,14.000000000000002,5.451948641207875e-16,19.80901624112086
34,1,50,15,0.0234230798515676,57.99999999999999,14.000000000000002,0.046951708896130824,17.485437216397685
35,1,50,20,0.02615051977039798,56.00000000000001,14.000000000000002,0.19279861117248567,16.109519330289384
36,1,60,1,0.005989496822042451,65.0,20.0,9.975762181347161e-15,66.32920984387563
37,1,60,3,0.0109815762207078,65.0,20.0,1.017644267600088e-15,36.180005230420576
